target,target_id,url,loser_id,loser_parsed,loser_was_linked,survivor_id,survivor_parsed_before,survivor_parsed_after
file,81832dc4-beec-46a6-b9a5-b75e0d1f1464,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559150,4d1a11d2-447a-4beb-9795-9f7a02f162f2,ДАОО-(37_3_183+++37_3_183+++37_3_183_2),f,c79254ae-2993-4f1f-b5b8-e99c08c08e71,ДАОО-(37_3_183_2+++37_3_183_2+++37_3_183_2),ДАОО-(37_3_183+++37_3_183+++37_3_183_2)
file,81832dc4-beec-46a6-b9a5-b75e0d1f1464,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559150,1181dd30-65e6-404a-9c01-9e1978a30b19,"ДАОО-(Ф. 37, on. 3, д. 183-2+++Ф. 37, on. 3, д. 183-2+++37-3-183-2_1816)",t,c79254ae-2993-4f1f-b5b8-e99c08c08e71,ДАОО-(37_3_183_2+++37_3_183_2+++37_3_183_2),ДАОО-(37_3_183+++37_3_183+++37_3_183_2)
file,81832dc4-beec-46a6-b9a5-b75e0d1f1464,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559152,7cfa4909-4eba-4ee3-8cf7-c10dec13ee92,ДАОО-(37_3_183+++37_3_183+++37_3_183_3),f,cd18aa59-e00c-435a-a6e9-7c6d926bb493,"ДАОО-(Ф. 37, on. 3, д. 183-3+++Ф. 37, on. 3, д. 183-3+++37-3-183-3_1816)",ДАОО-(37_3_183+++37_3_183+++37_3_183_3)
file,f4d71aea-80b8-4ef1-9d41-959b02ec0578,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559158,6f3de4de-357c-4b0e-aab2-19b3dc730475,ДАОО-(37_3_185+++37_3_185+++37_3_185),f,a1a2fb49-410f-43fd-aacf-c09e1764e789,"ДАОО-(Ф. 37, on. 3, д. 185+++Ф. 37, on. 3, д. 185+++37-3-185_1816-1830)",ДАОО-(37_3_185+++37_3_185+++37_3_185)
file,bf8f94bc-2ad9-4b84-bff5-4c1af7ffaac3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559159,1dc0e9b7-150f-4387-8bd9-14228baea1ca,ДАОО-(37_3_186+++37_3_186+++37_3_186),f,75a699a6-3e86-4a55-af84-ea105efd647f,"ДАОО-(Ф. 37, on. 3, д. 186+++Ф. 37, on. 3, д. 186+++37-3-186_1816-1827)",ДАОО-(37_3_186+++37_3_186+++37_3_186)
file,cb6aac74-3884-4cbd-9aff-d6e348284da1,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559184,5829c9e6-6d27-4810-ae13-e8e3dea310cf,ДАОО-(37_3_203+++37_3_203+++37_3_203),f,cadd7380-24b8-485c-bb81-dde3e6f17923,"ДАОО-(Ф. 37, о. 3, д. 203+++Ф. 37, о. 3, д. 203+++37-3-203_1868-1869)",ДАОО-(37_3_203+++37_3_203+++37_3_203)
file,a3ec5f2a-f1cd-4c3f-994d-3a9d63c9629b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559235,7bc8dee0-57c9-4d23-9b83-6c0d31101e6c,ДАОО-(37_3_223+++37_3_223+++37_3_223_1),f,5799310e-da6d-451f-9d32-a11a363f5043,"ДАОО-(Ф. 37, on. 3, д. 223+++Ф. 37, on. 3, д. 223+++37-3-223_1820)",ДАОО-(37_3_223+++37_3_223+++37_3_223_1)
file,a3ec5f2a-f1cd-4c3f-994d-3a9d63c9629b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559237,a5fbb338-0dfc-4b66-b20b-818ff77a25cf,"ДАОО-(Ф. 37, on. 3, д. 223-2+++Ф. 37, on. 3, д. 223-2+++37-3-223-2_1820)",t,ef4e2d25-8fc3-4ac3-a88a-7cf2fe0b548c,ДАОО-(37_3_223_2+++37_3_223_2+++37_3_223_2),ДАОО-(37_3_223+++37_3_223+++37_3_223_2)
file,a3ec5f2a-f1cd-4c3f-994d-3a9d63c9629b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559237,5690ca50-ccb5-410f-8876-f6d9d62a63b5,ДАОО-(37_3_223+++37_3_223+++37_3_223_2),f,ef4e2d25-8fc3-4ac3-a88a-7cf2fe0b548c,ДАОО-(37_3_223_2+++37_3_223_2+++37_3_223_2),ДАОО-(37_3_223+++37_3_223+++37_3_223_2)
file,b5d984da-9b26-4609-935b-1d7e9a7cc76e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559268,b0e06351-3be3-4295-b542-3111a9c58ee7,ДАОО-(37_3_233+++37_3_233+++37_3_233),f,db88b2e2-78d7-41b6-bc3c-b874a024e45b,"ДАОО-(Ф. 37, on. 3, д. 233+++Ф. 37, on. 3, д. 233+++37-3-233_1820)",ДАОО-(37_3_233+++37_3_233+++37_3_233)
file,9d1396a2-3f59-4803-b684-186765526e5e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559270,1d908c73-e73f-4429-9f69-3a957fc2733f,ДАОО-(37_3_234+++37_3_234+++37_3_234),f,666df0bf-b65d-4328-a70b-44280d7d75b9,"ДАОО-(Ф. 37, on. 3, д. 234+++Ф. 37, on. 3, д. 234+++)",ДАОО-(37_3_234+++37_3_234+++37_3_234)
file,8c3c54ce-4587-47e1-a9f7-d31967167245,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559362,ab543d38-5af8-4cb5-a149-936f730b9380,ДАОО-(37_3_274+++37_3_274+++37_3_274),f,7ccbf423-fd50-476e-b98f-5474b46e2faf,"ДАОО-(Ф. 37, on. 3, д. 274+++Ф. 37, on. 3, д. 274+++37-3-274_1823)",ДАОО-(37_3_274+++37_3_274+++37_3_274)
file,7a18b330-c98e-4a1a-abb6-9e577d56a3d4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559370,2da21de3-91fb-4d76-9781-04370ca50063,ДАОО-(37_3_277+++37_3_277+++37_3_277),f,7f60a9c1-0e41-42bc-8a89-7d3d189034fd,"ДАОО-(Ф. 37, on. 3, д. 277+++Ф. 37, on. 3, д. 277+++37-3-277_1824)",ДАОО-(37_3_277+++37_3_277+++37_3_277)
file,dbf9b859-fd81-4a3f-8822-1af518fe0fbe,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559372,17aa51d1-fc8b-415b-a711-d050d873f1e9,ДАОО-(37_3_278+++37_3_278+++37_3_278),f,793edc48-2548-428a-820c-60b7e43dd8a6,"ДАОО-(Ф. 37, on. 3, д. 278+++Ф. 37, on. 3, д. 278+++37-3-278_1824)",ДАОО-(37_3_278+++37_3_278+++37_3_278)
file,cca4828c-a946-4702-8c00-125f90ba33d7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559374,20316d83-360f-4180-a6f7-7f0ab9f44739,ДАОО-(37_3_279+++37_3_279+++37_3_279),f,0d00539e-429a-41f4-8019-5b33f4d44809,"ДАОО-(Ф. 37, on. 3, д. 279+++Ф. 37, on. 3, д. 279+++37-3-279_1824)",ДАОО-(37_3_279+++37_3_279+++37_3_279)
file,a7039ebc-8a02-4ad5-a090-fae7a3ef32c5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559390,91b41fc8-aea2-4fd0-b5de-d8ff4df713a6,ДАОО-(37_3_285+++37_3_285+++37_3_285),f,d607adbe-a43b-42f1-b99c-974aba17ebbe,"ДАОО-(Ф. 37, on. 3, д. 285+++Ф. 37, on. 3, д. 285+++37-3-285_1825)",ДАОО-(37_3_285+++37_3_285+++37_3_285)
file,fb4e02a0-8db6-4f20-b05f-05279c701cdc,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559392,1dafb0ef-0d5a-4be6-8585-bf9896d25a00,ДАОО-(37_3_286+++37_3_286+++37_3_286),f,792f1a0c-82bb-4ca0-8134-6d76ab36cb52,"ДАОО-(Ф. 37, on. 3, д. 286+++Ф. 37, on. 3, д. 286+++37-3-286_1824)",ДАОО-(37_3_286+++37_3_286+++37_3_286)
file,0ea5ef85-02d4-4697-8e2b-ae1e83401698,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559409,77010453-3480-4da8-8983-8119de5a1643,ДАОО-(37_3_292+++37_3_292+++37_3_292),f,0fe2a9e7-9ac5-41df-a68a-6be48d40c4db,"ДАОО-(Ф. 37, on. 3, д. 292+++Ф. 37, on. 3, д. 292+++37-3-292_1824)",ДАОО-(37_3_292+++37_3_292+++37_3_292)
file,eccb1a57-e535-4a36-800f-b9bad8f1b97a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103559411,5bf14c95-26cd-4099-95fb-a1e0779d0148,ДАОО-(37_3_293+++37_3_293+++37_3_293),f,8381805b-abe4-43c2-8ef8-a495da2b668d,"ДАОО-(Ф. 37, on. 3, д. 293+++Ф. 37, on. 3, д. 293+++37-3-293_1825)",ДАОО-(37_3_293+++37_3_293+++37_3_293)
file,0932dedf-7bb9-4420-a406-12dcdf4d3afe,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103641797,5d83bf39-435a-45ee-a7a9-88b7614b4bd3,ДАХО-(37_3_104+++37_3_104+++37_3_104),f,8cf3a829-d88d-496e-adf0-c0e1f6de2555,ДАХО-(37-3-104+++37-3-104+++37-3-104_1805),ДАХО-(37_3_104+++37_3_104+++37_3_104)
file,e7df7070-4107-4a5d-bbf2-5f6bb2a7461a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103641803,f1ec4fe1-70eb-4b66-aa7c-4d0672534f31,ДАХО-(37_3_110+++37_3_110+++37_3_110),f,ae6b2828-44ac-41f8-8fd2-5c7269f64b9f,ДАХО-(37-3-110+++37-3-110+++37-3-110_1806),ДАХО-(37_3_110+++37_3_110+++37_3_110)
file,d6c6476b-db9a-40b4-a6fd-d5c600596ed8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103641816,293999cb-724f-4c09-89da-771ea1c56ccf,ДАХО-(37_3_119+++37_3_119+++37_3_119),f,deadaeda-5680-4bbf-abb0-410babba9483,ДАХО-(37-3-119+++37-3-119+++37-3-119_1807),ДАХО-(37_3_119+++37_3_119+++37_3_119)
file,c70e9c2c-0a41-47b4-9006-c3e147d580fa,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103641821,de45e91e-3bfd-4df1-b452-edfc9b2f934c,ДАХО-(37_3_129+++37_3_129+++37_3_129),f,d23fe5fb-7f74-45dd-af27-349a9439740f,ДАХО-(37-3-129+++37-3-129+++37-3-129_1808),ДАХО-(37_3_129+++37_3_129+++37_3_129)
file,3736f3b5-d804-469c-8b0f-749a1a64fbb5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103641822,04d6afc2-46d9-4cda-b5cb-bd43df30fe9f,ДАХО-(37_3_130+++37_3_130+++37_3_130),f,67be07e8-6f9e-47a0-8a7b-15e1fb372e42,ДАХО-(37-3-130+++37-3-130+++37-3-130_1809),ДАХО-(37_3_130+++37_3_130+++37_3_130)
file,b8edaf39-1a3c-49db-a2e5-5553b3d7c74e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103641827,0688801b-1826-4ca8-b47d-b0b4e4695bdb,ДАХО-(37_3_95+++37_3_95+++37_3_95),f,e89d9ae7-f4d5-4c30-8ea7-01f6940c07f5,"ДАХО-(37-3-95+++37-3-95+++37-3-95_1803,1818,1825)",ДАХО-(37_3_95+++37_3_95+++37_3_95)
file,dd1cff89-e563-49e0-9808-96c216920eb0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103641830,b37095fb-64f4-46b7-ab74-b65fb0e38d60,ДАХО-(37_3_96+++37_3_96+++37_3_96),f,59fad3ec-7e07-4839-8081-582a919caa09,ДАХО-(37-3-96+++37-3-96+++37-3-96_1803),ДАХО-(37_3_96+++37_3_96+++37_3_96)
file,662effbb-2d7c-4f54-b259-6382eff7cba0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103647910,f7035be8-bc99-468d-8a82-d0c65ddde0a5,ДАХО-(37_3_101+++37_3_101+++37_3_101),f,dd4d6ea8-0bc5-4258-97ce-9d1c829606f5,ДАХО-(37-3-101+++37-3-101+++37-3-101_1804),ДАХО-(37_3_101+++37_3_101+++37_3_101)
file,b8edaf39-1a3c-49db-a2e5-5553b3d7c74e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103647912,79c235ac-50de-4101-a953-8844ce479c85,ДАХО-(37_3_95+++37_3_95+++37_3_95_2),f,a0408554-cca7-4e92-a9dc-5c6dc822ad11,ДАХО-(37-3-95-2+++37-3-95-2+++37-3-95_1825),ДАХО-(37_3_95+++37_3_95+++37_3_95_2)
file,41587239-fdcd-40fb-9a81-f0dfe4140b31,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103705087,3a98dfb9-3753-4f4a-954c-6866af19d040,ДАОО-(37_3_316+++37_3_316+++37_3_316),f,68461541-11c4-4d0a-bd89-2626f9903684,"ДАОО-(Ф. 37, on. 3, д. 316+++Ф. 37, on. 3, д. 316+++37-3-316_1817-1826)",ДАОО-(37_3_316+++37_3_316+++37_3_316)
file,9e524e02-aa3c-4887-bd37-7dd25dea0fd7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103705088,25cf9851-5e0c-4f1e-9d8b-21911734e322,ДАОО-(37_3_317+++37_3_317+++37_3_317),f,7c8af259-02cc-4bba-acb0-e81c9a683f87,"ДАОО-(Ф. 37, on. 3, д. 317+++Ф. 37, on. 3, д. 317+++37-3-317_1826-1828)",ДАОО-(37_3_317+++37_3_317+++37_3_317)
file,0b02a00b-3100-4282-9df3-6987819a38d8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103885256,7ca12edf-bfb8-4e13-9a78-e757eecb697f,ДАОО-(37_3_326+++37_3_326+++37_3_326_1),f,5de6d59c-d10b-4cea-946d-9dc364455d00,"ДАОО-(Ф. 37, on. 3, д. 326+++Ф. 37, on. 3, д. 326+++)",ДАОО-(37_3_326+++37_3_326+++37_3_326_1)
file,0b02a00b-3100-4282-9df3-6987819a38d8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=103885257,1590d7bf-9596-4cf9-a008-83f03f8ae160,ДАОО-(37_3_326+++37_3_326+++37_3_326_2),f,82281306-f21a-4e94-b44b-7ff45094b12a,"ДАОО-(Ф. 37, on. 3, д. 326-2+++Ф. 37, on. 3, д. 326-2+++37-3-326-2_1826)",ДАОО-(37_3_326+++37_3_326+++37_3_326_2)
file,77f10a15-7b73-4d8d-98bc-27b44bc57e16,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=108318798,e76f8597-cd1f-467e-adb7-4030aca5ff91,ДАКО-(280_2_714+++280_2_714+++280_2_714),f,765bb271-f0a5-49de-9487-b07f8c48605f,"ДАКО-(280_2_714+++280_2_714+++Revision Lists, Kyiv 1775-1920_280_2_714_Jan–Dec 1841)",ДАКО-(280_2_714+++280_2_714+++280_2_714)
file,6b6b4fe7-eb73-4123-84ea-dc1d4f111622,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=109186156,0c746701-4118-48aa-ac44-a14e32b581d9,ДАКО-(280_174_1331+++280_174_1331+++280_174_1331),f,47675edb-7c22-4a5b-b104-8f809c01e7ff,"ДАКО-(280_174_1331+++280_174_1331+++Revision Lists, Kyiv 1775-1920_280_174_1331_18 Jan 1816–Dec 1816)",ДАКО-(280_174_1331+++280_174_1331+++280_174_1331)
file,f4216cb7-da60-40c3-936d-2b15e2b7d21c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=109219251,30f50fb6-13aa-41be-8a0b-888144ef0c90,ДАКО-(280_174_1532+++280_174_1532+++280_174_1532),f,d79708ca-d6e2-4d67-9879-8e1f55ab0da2,"ДАКО-(280_174_1532+++280_174_1532+++Revision Lists, Kyiv 1775-1920_280_174_1532_1834)",ДАКО-(280_174_1532+++280_174_1532+++280_174_1532)
file,68e2194c-43de-4835-bbbd-f18b890499b1,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=109219433,cb874eb2-9476-4af9-b6e4-47904bc433fb,ДАКО-(280_174_1530+++280_174_1530+++280_174_1530),f,8a0de6e1-75f6-413b-9e5d-022efb64d54f,"ДАКО-(280_174_1530+++280_174_1530+++Revision Lists, Kyiv 1775-1920_280_174_1530_Feb–Jul 1834)",ДАКО-(280_174_1530+++280_174_1530+++280_174_1530)
file,a0cea888-af53-41cb-9ab3-1d70c2c7de99,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=109219458,40b1fa41-72fc-49f3-96bb-998f88577eed,ДАКО-(280_174_1529+++280_174_1529+++280_174_1529),f,4c8fcdf7-1e5b-44db-863c-56e98c38279e,"ДАКО-(280_174_1529+++280_174_1529+++Revision Lists, Kyiv 1775-1920_280_174_1529_Apr 1834)",ДАКО-(280_174_1529+++280_174_1529+++280_174_1529)
file,3b50e3df-41ba-4549-ab4d-ea4b95567cde,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=109836297,06ca1a12-2930-40c4-9768-46943f136e9a,ДАКрО-(Р-7915-1-484+++Р-7915-1-484+++Р-7915-1-484),f,10e0be34-3ef4-455f-a63e-b253400030f6,"ДАКрО-(Р-7915-1-484+++Р-7915-1-484+++Civil status acts, Kropyvnytsky_Р-7915-1-484_3 Apr–30 Dec 1924)",ДАКрО-(Р-7915-1-484+++Р-7915-1-484+++Р-7915-1-484)
file,979d3c45-8afa-40df-a0ce-d863651919b5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=109839449,f282c69f-7f83-4420-a9fd-b4cebc4b3075,ДАКрО-(Р-7915-1-551+++Р-7915-1-551+++Р-7915-1-551),f,28940f3c-5852-455a-afd7-de3b70f5b433,"ДАКрО-(Р-7915-1-551+++Р-7915-1-551+++Civil status acts, Kropyvnytsky_Р-7915-1-551_2 Jan–28 Dec 1925)",ДАКрО-(Р-7915-1-551+++Р-7915-1-551+++Р-7915-1-551)
file,cc799601-461c-48c5-8f18-af503355d72e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110148821,240baa8f-35a8-48c6-96c0-ca9b67188f1a,ДАКрО-(499-1-87+++499-1-87+++499-1-87),f,d274baf9-52c2-42f9-9cbe-8540a4146a8c,"ДАКрО-(499-1-87+++499-1-87+++District, city and zemstvo self-government offices, Kropyvnytsky - 1789-1921_499-1-87_24 Mar 1871–20 Jan 1872)",ДАКрО-(499-1-87+++499-1-87+++499-1-87)
file,c273a90c-972f-4c52-81b9-b1ba69e5f7fa,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110488766,c4b6dacb-7497-44d4-81f5-cd511b4c52db,ДАКрО-(210-1-28а+++210-1-28а+++210-1-28а),f,e00f1169-82a4-4ec4-ad7a-64c871a43fec,"ДАКрО-(210-1-28a+++210-1-28a+++Notary offices, Kropyvnytsky_210-1-28a_2 Jan-25 Jul 1893)",ДАКрО-(210-1-28а+++210-1-28а+++210-1-28а)
file,2d78075b-df99-4949-bcb4-4b9ff4d4cf57,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110488767,fa528a3d-3de4-459a-a03e-73977ab4ef04,ДАКрО-(210-1-41а+++210-1-41а+++210-1-41а),f,ac543dbc-437c-465e-9696-064a84d7e47c,"ДАКрО-(210-1-41a+++210-1-41a+++Notary offices, Kropyvnytsky_210-1-41a_1901)",ДАКрО-(210-1-41а+++210-1-41а+++210-1-41а)
file,a20a6cbe-dd89-4e30-9ad3-df20d105e9e4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110488769,af4c7b1e-98dc-4265-8ef3-9f2870a261fb,ДАКрО-(210-1-23а+++210-1-23а+++210-1-23а),f,f15cedcb-a759-4e2b-887f-5c4d32bd6473,"ДАКрО-(210-1-23a+++210-1-23a+++Notary offices, Kropyvnytsky_210-1-23a_1883)",ДАКрО-(210-1-23а+++210-1-23а+++210-1-23а)
file,901d2e72-548e-44e5-8fb3-09234b57b0ab,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110502656,a43f777d-a588-40cc-b448-c8a961f305fc,ДАКрО-(219-1-75а+++219-1-75а+++219-1-75а),f,47b416e1-5c3d-42ec-9622-b961084f7005,"ДАКрО-(219-1-75a+++219-1-75a+++Notary offices, Kropyvnytsky_219-1-75a_1904)",ДАКрО-(219-1-75а+++219-1-75а+++219-1-75а)
file,280865c5-dab7-41d1-bb7a-f78a42ecb326,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110502698,593e67bb-46cb-4837-b545-873c0b5f96ed,ДАКрО-(210-1-27а+++210-1-27а+++210-1-27а),f,fea87721-ddb9-4dfb-95c0-6055102a7aa1,"ДАКрО-(210-1-27a+++210-1-27a+++Notary offices, Kropyvnytsky_210-1-27a_Jan - Dec 1892)",ДАКрО-(210-1-27а+++210-1-27а+++210-1-27а)
file,6b654ce7-15e3-4b2e-a22c-4d33651e4410,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110502729,eadc3bc2-ef0f-4c1f-8af3-9b47eebd8a4e,ДАКрО-(216-1-24а+++216-1-24а+++216-1-24а),f,4de53bcc-02fa-4dc6-a189-9860baf852d2,"ДАКрО-(216-1-24a+++216-1-24a+++Notary offices, Kropyvnytsky_216-1-24a_12 Sep - 31 Dec 1899)",ДАКрО-(216-1-24а+++216-1-24а+++216-1-24а)
file,17fb01fd-6d82-4c3d-8c3c-b49355b1330b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110502786,f2341e42-0fba-4095-adf7-08ce5e2ebf74,ДАКрО-(216-1-132а+++216-1-132а+++216-1-132а),f,5fc9282a-3863-44bb-aaeb-79a346a4627a,"ДАКрО-(216-1-132a+++216-1-132a+++Notary offices, Kropyvnytsky_216-1-132a_Jan - Dec 1913)",ДАКрО-(216-1-132а+++216-1-132а+++216-1-132а)
file,29de2eaf-c2e8-416b-92be-f211a523cd1e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110503129,42174268-04e0-4ba3-a82c-6d58e6c71393,ДАКрО-(210-1-38а+++210-1-38а+++210-1-38а),f,cd44c032-579a-4f76-bbbc-823def79d0d0,"ДАКрО-(210-1-38a+++210-1-38a+++Notary offices, Kropyvnytsky_210-1-38a_  27-31 Dec 1899)",ДАКрО-(210-1-38а+++210-1-38а+++210-1-38а)
file,5e982173-dbcf-49cf-bbc3-12dab57bca55,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110503140,8b46beb0-16e6-4cfb-8539-98d49271ee85,ДАКрО-(216-1-23а+++216-1-23а+++216-1-23а),f,181c68f5-6f90-4940-8d3e-f6330145818a,"ДАКрО-(216-1-23a+++216-1-23a+++Notary offices, Kropyvnytsky_216-1-23a_ 2 Jan-17 Jun 1896)",ДАКрО-(216-1-23а+++216-1-23а+++216-1-23а)
file,030a5a9f-ef62-4420-849d-15b7a6039154,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110503187,c8101552-9f67-4d7a-b07b-188f8139496d,ДАКрО-(204-1-22а+++204-1-22а+++204-1-22а),f,413c372f-d518-4f3b-a11f-64e8941323be,"ДАКрО-(204-1-22a+++204-1-22a+++Notary offices, Kropyvnytsky_204-1-20_ Jan-Dec 1910)",ДАКрО-(204-1-22а+++204-1-22а+++204-1-22а)
file,f4381249-5681-4667-8486-5b7888563c9c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110503214,4964bb37-a7e0-4b89-b7c7-3946568c3ab6,ДАКрО-(210-1-26а+++210-1-26а+++210-1-26а),f,8856da88-584d-42b1-a0a3-f1ba5595d482,"ДАКрО-(210-1-26a+++210-1-26a+++Notary offices, Kropyvnytsky_210-1-26a_  Jan-Dec 1891)",ДАКрО-(210-1-26а+++210-1-26а+++210-1-26а)
file,b397b7b4-6cef-4530-b816-6298c16bbfc9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110599355,10c992e2-12c2-4ba2-ba5a-ed604f7b5435,ДАКрО-(195-1-14а+++195-1-14а+++195-1-14а),f,5844f323-a737-411b-9583-5b2a555c9c4d,"ДАКрО-(195-1-14a+++195-1-14a+++Notary offices, Kropyvnytsky_195-1-14a_Jan–Dec 1913)",ДАКрО-(195-1-14а+++195-1-14а+++195-1-14а)
file,25da6d45-056a-4921-8b10-a18ccaa8e9c6,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600373,1aab4823-03cb-47b9-8000-e2922d0468f0,ДАКрО-(688-1-705+++688-1-705+++688-1-705),f,31dde183-2fcb-44fb-a526-a850873de5d1,"ДАКрО-(688-1-705+++688-1-705+++Notary offices, Kropyvnytsky_688-1-705_20 Oct 1913–26 Mar 1914)",ДАКрО-(688-1-705+++688-1-705+++688-1-705)
file,ac5b6813-2a5b-48ea-bf30-78255b2b986b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600376,11c06f6c-5b70-4447-92d7-cfb23829e394,ДАКрО-(688-1-15+++688-1-15+++688-1-15),f,0990f71d-204c-46e3-90b8-bb8e272373c2,"ДАКрО-(688-1-15+++688-1-15+++Notary offices, Kropyvnytsky_688-1-15_8 Oct 1914)",ДАКрО-(688-1-15+++688-1-15+++688-1-15)
file,c8280db6-73d0-4b21-be88-b28c72ece933,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600378,c475c2e1-bcff-4d0f-872c-02abb7506f5e,ДАКрО-(688-1-14+++688-1-14+++688-1-14),f,6efa80d0-a1e4-4fa0-8f7e-1cf5808063b2,"ДАКрО-(688-1-14+++688-1-14+++Notary offices, Kropyvnytsky_688-1-14_7 Jun 1914)",ДАКрО-(688-1-14+++688-1-14+++688-1-14)
file,75e5190d-28ac-4585-bbdf-c37264c0d55a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600380,8007b881-4249-4035-a1b4-b9682ce68e1f,ДАКрО-(688-1-707+++688-1-707+++688-1-707),f,acb567b7-fc80-4416-81fb-3f6154f73571,"ДАКрО-(688-1-707+++688-1-707+++Notary offices, Kropyvnytsky_688-1-707_17 Dec 1914)",ДАКрО-(688-1-707+++688-1-707+++688-1-707)
file,9d34f89a-fbff-4a0a-8032-f4dbd8a6cb8a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600384,3f1f51d8-8c38-497e-931e-6d284dda85aa,ДАКрО-(688-1-709+++688-1-709+++688-1-709),f,9e6e8e61-2b99-44da-bb0a-9d4f83d31f45,"ДАКрО-(688-1-709+++688-1-709+++Notary offices, Kropyvnytsky_688-1-709_2 Aug 1914)",ДАКрО-(688-1-709+++688-1-709+++688-1-709)
file,4e4997b9-acd5-46d6-889b-4a0ef12296e7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600385,754c8c07-3910-457c-a931-ec4193570025,ДАКрО-(688-1-17+++688-1-17+++688-1-17),f,b898eabd-fb4c-4161-a84a-4c531fd172ea,"ДАКрО-(688-1-17+++688-1-17+++Notary offices, Kropyvnytsky_688-1-17_24 Jun 1914)",ДАКрО-(688-1-17+++688-1-17+++688-1-17)
file,10518892-b920-4160-964b-4bd1cf4b64a3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=110600386,3ee41500-5b60-47ce-b1d2-8a593fbff3c8,ДАКрО-(688-1-16+++688-1-16+++688-1-16),f,7127a1e2-ee32-4e9c-97ed-23f948adf800,"ДАКрО-(688-1-16+++688-1-16+++Notary offices, Kropyvnytsky_688-1-16_10 Apr 1914)",ДАКрО-(688-1-16+++688-1-16+++688-1-16)
