target,rule,target_full_code,parsed,resource,oc_id,target_id,url
file,R0 norm+separators,ЦДІАЛ-201-4А-5685,ЦДІАЛ-(201-4а-5685+++201-4а-5685+++201-4а-5685),fs,c3d3c3d2-3dc9-4e1d-8dcf-33cb41ebe341,25561a9c-d797-49a7-bca8-5aaf9582add4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933478_007_M9SX-MWR
file,R0 norm+separators,ЦДІАЛ-201-4А-5686,ЦДІАЛ-(201-4а-5686+++201-4а-5686+++201-4а-5686),fs,346a27f2-b5d3-476f-b4bf-90d32705df1c,785b1c46-9f8d-45ec-8a04-3c6b90656385,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933478_008_M9SX-MWT
file,R0 norm+separators,ЦДІАЛ-201-4А-5687,ЦДІАЛ-(201-4а-5687+++201-4а-5687+++201-4а-5687),fs,ab869f55-e8e6-47f7-85fc-4288f1aa24a2,912e5809-3acd-4d87-92c5-5e2e45518ef8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933478_009_M9SX-MWY
file,R0 norm+separators,ЦДІАЛ-201-4А-5688,ЦДІАЛ-(201-4а-5688+++201-4а-5688+++201-4а-5688),fs,06b61c6e-497a-4d1b-9632-99ad190bbae6,d97e8e15-8673-492b-ba21-b2e1b7c364f9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933478_010_M9SX-MWB
file,R0 norm+separators,ЦДІАЛ-201-4А-57,ЦДІАЛ-(201-4а-57+++201-4а-57+++201-4а-57),fs,02bc1ef5-99a7-4ced-86c4-04b5a786faa2,896d78a4-1798-40c9-a0e9-1b62534cd1b5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004932749_009_M9S6-TNT
file,R0 norm+separators,ЦДІАЛ-201-4А-58,ЦДІАЛ-(201-4а-58+++201-4а-58+++201-4а-58),fs,7368210b-685e-4b2c-96ec-cfaa61c629de,24c7e213-50b2-4218-8a81-044732b2c75d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004932749_010_M9S6-TNB
file,R0 norm+separators,ЦДІАЛ-201-4А-5943,ЦДІАЛ-(201-4а-5943+++201-4а-5943+++201-4а-5943),fs,e8285868-ac00-499e-bae3-af2fd742cbad,473d951f-ebe1-4679-8e7c-9a01a87efd8c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_001_M9SX-MZV
file,R0 norm+separators,ЦДІАЛ-201-4А-5944,ЦДІАЛ-(201-4а-5944+++201-4а-5944+++201-4а-5944),fs,b8602d9f-f251-4bb4-bab5-1b5b9b21b958,2059429c-d92c-4e5f-a335-e749afb43513,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_002_M9SX-MZ5
file,R0 norm+separators,ЦДІАЛ-201-4А-5945,ЦДІАЛ-(201-4а-5945+++201-4а-5945+++201-4а-5945),fs,2efd2c48-e8f4-4efe-a998-6f0f4e04582f,1a93b03a-9787-499a-9fc9-23d7d31f8412,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_003_M9SX-MZB
file,R0 norm+separators,ЦДІАЛ-201-4А-5946,ЦДІАЛ-(201-4а-5946+++201-4а-5946+++201-4а-5946),fs,569f0105-84a7-4e51-b3c8-f84e953da69a,9c0a1422-3006-4e96-a38e-4a5f8f2e17c4,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_004_M9SX-M8M
file,R0 norm+separators,ЦДІАЛ-201-4А-5947,ЦДІАЛ-(201-4а-5947+++201-4а-5947+++201-4а-5947),fs,38159dfa-b3b5-486e-959b-3508f3c3195e,d3e00d15-b617-4353-8c1f-d5bff661101e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_005_M9SX-M89
file,R0 norm+separators,ЦДІАЛ-201-4А-5948,ЦДІАЛ-(201-4а-5948+++201-4а-5948+++201-4а-5948),fs,6a0449bd-9d9d-4af6-a9a7-d67282f0aad2,9a53678a-c813-476b-84bf-dd7543bff522,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_006_M9SX-M8S
file,R0 norm+separators,ЦДІАЛ-201-4А-5949,ЦДІАЛ-(201-4а-5949+++201-4а-5949+++201-4а-5949),fs,71bdfff6-ffcd-4dd6-aa43-07ede22b8324,672c370b-54fc-4408-a195-80aed58136fb,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_007_M9SX-M83
file,R0 norm+separators,ЦДІАЛ-201-4А-5950,ЦДІАЛ-(201-4а-5950+++201-4а-5950+++201-4а-5950),fs,317bbd0e-bf29-4cb3-ae62-446604dbca5c,1601c0b4-3eec-4ef3-ae1e-aac368d0ac38,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_008_M9SX-M8Q
file,R0 norm+separators,ЦДІАЛ-201-4А-5951,ЦДІАЛ-(201-4а-5951+++201-4а-5951+++201-4а-5951),fs,2aa6e565-3a34-4905-b174-0d2be5f9d301,6199f04c-5a32-456f-872b-8dd504c6584d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933525_009_M9SX-M87
file,R0 norm+separators,ЦДІАЛ-201-4А-6242,ЦДІАЛ-(201-4а-6242+++201-4а-6242+++201-4а-6242),fs,e3685065-21fb-4d7b-ae39-9df270daa893,c8569cda-cbb0-4142-94fd-d2784b3f1df9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933555_001_M9SX-MJR
file,R0 norm+separators,ЦДІАЛ-201-4А-6243,ЦДІАЛ-(201-4а-6243+++201-4а-6243+++201-4а-6243),fs,37026b73-8d04-4aff-988d-51b85b1d4772,f97fdaa8-b187-4244-9e89-dac0612de578,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933555_002_M9SX-MJB
file,R0 norm+separators,ЦДІАЛ-201-4А-6244,ЦДІАЛ-(201-4а-6244+++201-4а-6244+++201-4а-6244),fs,bbe1ddcd-d03c-426e-b6c9-90644fe0dd42,74ae2438-94dc-492b-8d00-7fda880e81b3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933555_003_M9SX-MJ1
file,R0 norm+separators,ЦДІАЛ-201-4А-6245,ЦДІАЛ-(201-4а-6245+++201-4а-6245+++201-4а-6245),fs,d749e73b-4a69-48da-8eae-07cdf74a2bea,9007067f-1262-4624-930b-51840105f652,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933555_004_M9SX-MVS
file,R0 norm+separators,ЦДІАЛ-201-4А-6246,ЦДІАЛ-(201-4а-6246+++201-4а-6246+++201-4а-6246),fs,8dc1683a-8991-4a9b-8561-1cb3c9031ff6,ce9801b6-53b1-4b40-beb7-2ce48f576b9b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933555_005_M9SX-MV3
file,R0 norm+separators,ЦДІАЛ-201-4А-6247,ЦДІАЛ-(201-4а-6247+++201-4а-6247+++201-4а-6247),fs,ba9128ee-2ca3-458d-a74c-08c72aa9716f,1e75dee1-111e-43d8-8c8e-d46cdc4b60d6,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933555_006_M9SX-MV7
file,R0 norm+separators,ЦДІАЛ-201-4А-6248,ЦДІАЛ-(201-4а-6248+++201-4а-6248+++201-4а-6248),fs,2a5f4ac1-1689-4524-b46d-b2e36fef79c7,31f43268-3a2b-4580-8f18-c61e4221c34d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933555_007_M9SX-MVD
file,R0 norm+separators,ЦДІАЛ-201-4А-6249,ЦДІАЛ-(201-4а-6249+++201-4а-6249+++201-4а-6249),fs,2b273c51-c621-4177-b7e2-abce8d7749da,bf67f3e0-fa8f-4295-ae72-1e6a7e703593,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933555_008_M9SX-MVX
file,R0 norm+separators,ЦДІАЛ-201-4А-6282,ЦДІАЛ-(201-4а-6282+++201-4а-6282+++201-4а-6282),fs,52fcb690-ebf5-4971-88d4-dd209a1dcf6b,296dd46d-bd23-4160-bfc0-e3fa180db6b1,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933562_001_M9SX-MTP
file,R0 norm+separators,ЦДІАЛ-201-4А-6283,ЦДІАЛ-(201-4а-6283+++201-4а-6283+++201-4а-6283),fs,b7424f01-fc05-44f4-bc75-ac10579daa68,89235eea-73c8-476a-afd7-bc814ef30bdd,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933562_002_M9SX-MTR
file,R0 norm+separators,ЦДІАЛ-201-4А-6284,ЦДІАЛ-(201-4а-6284+++201-4а-6284+++201-4а-6284),fs,993ca3f2-9424-4632-ab83-f785a555cc8c,58954e41-6325-4c00-b22a-acb32c5310c1,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933562_003_M9SX-MTT
file,R0 norm+separators,ЦДІАЛ-201-4А-6285,ЦДІАЛ-(201-4а-6285+++201-4а-6285+++201-4а-6285),fs,fb944aa6-910d-4c9a-840a-be3de01a1713,ea8b909a-9e80-4c6d-9d93-b4df6fc51035,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933562_004_M9SX-MY3
file,R0 norm+separators,ЦДІАЛ-201-4А-6286,ЦДІАЛ-(201-4а-6286+++201-4а-6286+++201-4а-6286),fs,131fb129-bab0-4dac-932e-5ee5a966e72f,e862dfb9-1133-48fb-8679-b9c0d7acd76d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933562_005_M9SX-MY7
file,R0 norm+separators,ЦДІАЛ-201-4А-6287,ЦДІАЛ-(201-4а-6287+++201-4а-6287+++201-4а-6287),fs,089073b4-cac2-4e90-8a23-92efc6427e34,62c86bf3-26fe-460b-8b49-fa983ec3b6eb,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933562_006_M9SX-MYC
file,R0 norm+separators,ЦДІАЛ-201-4А-6334,ЦДІАЛ-(201-4а-6334+++201-4а-6334+++201-4а-6334),fs,a59a7d4e-5027-46b4-a4d9-b9803e5715d9,7e9ee0ac-9094-41d0-8cf1-4bcffc35ef8b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933572_001_M9SX-M9Z
file,R0 norm+separators,ЦДІАЛ-201-4А-6335,ЦДІАЛ-(201-4а-6335+++201-4а-6335+++201-4а-6335),fs,cc5f33b2-9c1f-4dd6-9ad9-71495e8c8c54,b743283d-f22f-4bcc-bcaf-ae9307f376a2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933572_002_M9SX-M98
file,R0 norm+separators,ЦДІАЛ-201-4А-6336,ЦДІАЛ-(201-4а-6336+++201-4а-6336+++201-4а-6336),fs,6695ebfc-3813-4d9b-96e1-bbff5d7ea9be,cc90e381-901c-4656-9b6f-67b7c38a343f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933572_003_M9SX-M9F
file,R0 norm+separators,ЦДІАЛ-201-4А-6337,ЦДІАЛ-(201-4а-6337+++201-4а-6337+++201-4а-6337),fs,f6f0e38a-ae01-47ab-a869-20173892f944,49610c61-9315-4695-bf13-2fab42d60279,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933572_004_M9SX-M9V
file,R0 norm+separators,ЦДІАЛ-201-4А-6338,ЦДІАЛ-(201-4а-6338+++201-4а-6338+++201-4а-6338),fs,75c148f9-f2ff-4145-b165-df755a900bfe,1e3e0484-797c-4810-aacb-7fd359a672eb,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933572_005_M9SX-M9L
file,R0 norm+separators,ЦДІАЛ-201-4А-6339,ЦДІАЛ-(201-4а-6339+++201-4а-6339+++201-4а-6339),fs,b8c7dad0-ea19-4ba4-a5ba-604628df1e77,d11b7c8c-e081-4b42-b3d5-707daa68b148,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933572_006_M9SX-M9P
file,R0 norm+separators,ЦДІАЛ-201-4А-6340,ЦДІАЛ-(201-4а-6340+++201-4а-6340+++201-4а-6340),fs,84898ce5-c655-4eea-a0e9-040f8f2bf04c,93117c9b-7690-4f27-807a-63c7b745c6df,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933572_007_M9SX-M95
file,R0 norm+separators,ЦДІАЛ-201-4А-6347,ЦДІАЛ-(201-4а-6347+++201-4а-6347+++201-4а-6347),fs,a8fecbb2-0485-458f-93c1-790c9ad10f98,be14c5b1-8441-4f86-9808-4d04de2a0db8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933574_001_M9SX-MX6
file,R0 norm+separators,ЦДІАЛ-201-4А-6348,ЦДІАЛ-(201-4а-6348+++201-4а-6348+++201-4а-6348),fs,25e06ee5-be42-4a93-b264-5745f6c1957f,a270babb-83d8-465f-bfc4-d9ab4bbe61a5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933574_002_M9SX-MXX
file,R0 norm+separators,ЦДІАЛ-201-4А-6349,ЦДІАЛ-(201-4а-6349+++201-4а-6349+++201-4а-6349),fs,b7643c74-5aaa-4989-a517-7d2216dfb85c,c7a39bbd-1492-42a4-b6bc-4445bc3165c3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933574_003_M9SX-MXN
file,R0 norm+separators,ЦДІАЛ-201-4А-6350,ЦДІАЛ-(201-4а-6350+++201-4а-6350+++201-4а-6350),fs,f3369fdb-6c50-4694-b326-d02818548760,f1a4d186-e0aa-4e97-b25c-dc5884b0793e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933574_004_M9SX-MXK
file,R0 norm+separators,ЦДІАЛ-201-4А-6351,ЦДІАЛ-(201-4а-6351+++201-4а-6351+++201-4а-6351),fs,1a981eb4-dd49-4408-974e-12606e3af4dc,2736c73b-9201-403a-bedb-8677d97fb645,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933574_005_M9SX-MXL
file,R0 norm+separators,ЦДІАЛ-201-4А-6352,ЦДІАЛ-(201-4а-6352+++201-4а-6352+++201-4а-6352),fs,8746ff4a-1db8-4e3f-989e-ddc53fc1641a,a3a1dde1-4f29-4a1f-ba66-fc63b22af70d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933574_006_M9SX-MXG
file,R0 norm+separators,ЦДІАЛ-201-4А-6353,ЦДІАЛ-(201-4а-6353+++201-4а-6353+++201-4а-6353),fs,cabb08e5-b574-4d91-8a97-40ec8a4613d5,0e15269a-9887-4949-a48e-d20c36f64f1a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004933574_007_M9SX-MXP
file,R0 norm+separators,ЦДІАЛ-201-4А-7,ЦДІАЛ-(201-4а-7+++201-4а-7+++201-4а-7),fs,e749900b-f54e-4883-877f-162d0aabdc40,316f88d2-297c-41df-8870-cec028bf926e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004156092_008_M9S3-6MJ
file,R0 norm+separators,ЦДІАЛ-201-4А-8,ЦДІАЛ-(201-4а-8+++201-4а-8+++201-4а-8),fs,c1587f85-25a2-4786-8f55-e538f7eafd39,8c50ea58-c8f7-4103-a7a2-6f4d280f0c7a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004156092_009_M9S3-6M2
file,R0 norm+separators,ЦДІАЛ-201-4А-9,ЦДІАЛ-(201-4а-9+++201-4а-9+++201-4а-9),fs,8022d9e1-0ef7-4d5e-9860-94c307d665b4,79670f33-d64e-47f5-a8a5-15a780328723,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004156092_010_M9S3-6MP
file,R0 norm+separators,ЦДІАЛ-201-4А-993,ЦДІАЛ-(201-4а-993+++201-4а-993+++201-4а-993),fs,a3f8a072-6c42-4397-bb37-206f4e42cb54,a2c5868d-9700-4907-a2b2-685cd4a444a5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004932867_001_M9R8-CF8
file,R0 norm+separators,ЦДІАЛ-201-4А-994,ЦДІАЛ-(201-4а-994+++201-4а-994+++201-4а-994),fs,3422cbe1-20d3-4489-8f9a-d7ed155c1c65,32d02058-12d2-461d-a261-e8a3069d5d55,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004932867_002_M9R8-CFD
file,R0 norm+separators,ЦДІАЛ-201-4А-995,ЦДІАЛ-(201-4а-995+++201-4а-995+++201-4а-995),fs,8497b611-2aea-487b-b2c3-c42b61048cb3,0560d29d-2369-4020-9f70-e5f0c8b2ad18,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004932867_003_M9R8-CFJ
file,R0 norm+separators,ЦДІАЛ-201-4А-996,ЦДІАЛ-(201-4а-996+++201-4а-996+++201-4а-996),fs,49bea797-422a-47c1-9a97-d20e7442cc27,17e3ba4a-8763-44b4-a37d-f8110f38dbd9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004932867_004_M9R8-CFC
file,R0 norm+separators,ЦДІАЛ-201-4А-997,ЦДІАЛ-(201-4а-997+++201-4а-997+++201-4а-997),fs,1ee9361c-9f1d-4eb8-9f9f-a87a73f21c27,49d1a6e3-1887-407e-8a38-3979ee4d03a3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004932867_005_M9R8-CF2
file,R0 norm+separators,ЦДІАЛ-201-4А-998,ЦДІАЛ-(201-4а-998+++201-4а-998+++201-4а-998),fs,f5f8e0cf-e40f-4d47-a45b-a5ea1e6f9495,6352f026-f0f1-4c77-981e-0b52dd29d910,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004932867_006_M9R8-CFH
file,R0 norm+separators,ЦДІАЛ-201-4А-999,ЦДІАЛ-(201-4а-999+++201-4а-999+++201-4а-999),fs,fbdda3c3-4de7-4793-b829-d2fb526e3b4f,66ea6e48-d9b2-4b3a-ba72-87848fc154af,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004932867_007_M9R8-CFZ
file,R0 norm+separators,ЦДІАЛ-618-2-1359,ЦДІАЛ-(618-2-1359+++618-2-1359+++618-2-1359),fs,af19b536-e810-401d-8c02-0d53676c67a1,2cebe28a-571c-4134-a5dc-293c73d59d16,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_001_M9SX-WXV
file,R0 norm+separators,ЦДІАЛ-618-2-1360,ЦДІАЛ-(618-2-1360+++618-2-1360+++618-2-1360),fs,0d94b7d5-cf52-42e1-a9b1-79f876448a7e,fde9c7e9-e2ed-48d4-815c-aa7b088bf25e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_002_M9SX-WXK
file,R0 norm+separators,ЦДІАЛ-618-2-1361,ЦДІАЛ-(618-2-1361+++618-2-1361+++618-2-1361),fs,52c58faa-6aeb-47a6-9520-0a4230cdd561,606f0192-28f6-4ed8-9150-e27d2ea6a0af,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_003_M9SX-WXL
file,R0 norm+separators,ЦДІАЛ-618-2-1362,ЦДІАЛ-(618-2-1362+++618-2-1362+++618-2-1362),fs,eb892ed8-6444-4ee5-925a-58e2f84e943a,a8000baf-904b-42af-8e9b-6f3b3c688a0f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_004_M9SX-WXP
file,R0 norm+separators,ЦДІАЛ-618-2-1363,ЦДІАЛ-(618-2-1363+++618-2-1363+++618-2-1363),fs,89fbebfd-44c2-4e26-8e77-b01155baa4a4,64402464-85b5-47f8-881b-75cfb0094de2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_005_M9SX-WXR
file,R0 norm+separators,ЦДІАЛ-618-2-1364,ЦДІАЛ-(618-2-1364+++618-2-1364+++618-2-1364),fs,b55c7ee8-ac3e-41a1-81a4-c37f178f7bdd,bb763f11-2dd7-4029-b415-21ca124e04d7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_006_M9SX-WXY
file,R0 norm+separators,ЦДІАЛ-618-2-1365,ЦДІАЛ-(618-2-1365+++618-2-1365+++618-2-1365),fs,4d77dfef-1aff-4d57-b581-9164d8791313,f71a5e53-bb22-4660-bcf1-ada95f8d99b7,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_007_M9SX-WX1
file,R0 norm+separators,ЦДІАЛ-618-2-1366,ЦДІАЛ-(618-2-1366+++618-2-1366+++618-2-1366),fs,187febb5-d7ce-4097-b115-bdaadedf897e,ddbc4a41-0781-4c9d-aa99-6b8639b23b2a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_008_M9SX-WFM
file,R0 norm+separators,ЦДІАЛ-618-2-1367,ЦДІАЛ-(618-2-1367+++618-2-1367+++618-2-1367),fs,3f58964a-75c8-41eb-b746-57fc9f8627a2,b72106a4-b4b6-4248-a884-08c8775ade8b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_009_M9SX-WF9
file,R0 norm+separators,ЦДІАЛ-618-2-1368,ЦДІАЛ-(618-2-1368+++618-2-1368+++618-2-1368),fs,39432bc9-c318-41cb-bfad-2322bf8f0566,c055e8d6-4804-44a9-847c-348b3f960799,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_010_M9SX-WFS
file,R0 norm+separators,ЦДІАЛ-618-2-1369,ЦДІАЛ-(618-2-1369+++618-2-1369+++618-2-1369),fs,b2890897-b3f8-41b7-ab40-dd389b21afca,462d5eda-35ef-4c2f-9109-15c1aa061a60,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_011_M9SX-WF3
file,R0 norm+separators,ЦДІАЛ-618-2-1370,ЦДІАЛ-(618-2-1370+++618-2-1370+++618-2-1370),fs,a3d5a858-4e51-4381-96d0-1f8ad025193e,76013545-2294-4325-a647-9d96bbc06dd1,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_012_M9SX-WFQ
file,R0 norm+separators,ЦДІАЛ-618-2-1371,ЦДІАЛ-(618-2-1371+++618-2-1371+++618-2-1371),fs,50415662-391e-48d2-8efa-3fe6a44197b8,cf8422cd-4974-42a7-bd3e-277fcf5b4a7d,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004944558_013_M9SX-WF7
file,R0 norm+separators,ЦДІАЛ-618-2-2593,ЦДІАЛ-(618-2-2593+++618-2-2593+++618-2-2593),fs,22d2ad80-3aa1-4eea-9b8b-c05b7a179a73,addbadec-18fc-461e-ae91-a03a3d957ea9,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004945075_001_M9SX-ZM3
file,R0 norm+separators,ЦДІАЛ-618-2-2594,ЦДІАЛ-(618-2-2594+++618-2-2594+++618-2-2594),fs,37318e6c-6f8a-4ac8-972c-2bd9a76e907b,91d1a612-df07-494f-8363-44774f135295,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004945075_002_M9SX-ZMQ
file,R0 norm+separators,ЦДІАЛ-618-2-2595,ЦДІАЛ-(618-2-2595+++618-2-2595+++618-2-2595),fs,480591dc-8172-4ca6-9309-da80a2a343fc,58424ac4-53cc-47d4-a66f-6d9672a914bd,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004945075_003_M9SX-ZM7
file,R0 norm+separators,ЦДІАЛ-618-2-2596,ЦДІАЛ-(618-2-2596+++618-2-2596+++618-2-2596),fs,2143606f-707d-427d-9146-f60e21e5527c,baa16185-3534-42e0-9394-5710def146ed,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=004945075_004_M9SX-ZMW
file,R0 norm+separators,ЦДІАЛ-701-1-114,ЦДІАЛ-(701-1-114+++701-1-114+++701-1-114),fs,b3171aec-3a36-4003-b3fb-53832d4afeb8,602477fc-7e9c-4b71-8122-fb3e8d6d6b21,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811109_001_M9R8-3NB
file,R0 norm+separators,ЦДІАЛ-701-1-115,ЦДІАЛ-(701-1-115+++701-1-115+++701-1-115),fs,e396140e-931d-48cc-8318-07d50e46ac09,e8768b6b-7a05-4fe6-acf0-178fe3bb996a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811109_002_M9R8-3JS
file,R0 norm+separators,ЦДІАЛ-701-1-116,ЦДІАЛ-(701-1-116+++701-1-116+++701-1-116),fs,c3cf4671-bcf8-4939-8c75-609f2cf39c86,5f69dff8-e4f0-4eb3-9578-2ce0202db591,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811109_003_M9R8-3JM
file,R0 norm+separators,ЦДІАЛ-701-1-117,ЦДІАЛ-(701-1-117+++701-1-117+++701-1-117),fs,7dc4c1a1-2dde-4cea-b6ce-c6d1b3c70795,ca1cbb6d-3f7b-4036-b9c1-c89a69fc147c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811109_004_M9R8-3NY
file,R0 norm+separators,ЦДІАЛ-701-1-118,ЦДІАЛ-(701-1-118+++701-1-118+++701-1-118),fs,544771d3-1e35-486c-95d5-6254966a4813,6d0588ca-0010-4c81-a18d-17850ff596b8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811109_005_M9R8-3N1
file,R0 norm+separators,ЦДІАЛ-701-1-119,ЦДІАЛ-(701-1-119+++701-1-119+++701-1-119),fs,8cfa0e62-f9ae-4f79-9361-337cdc1cbbf7,dbe7860f-2a20-488e-b383-c27971eed7f8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811109_006_M9R8-3NT
file,R0 norm+separators,ЦДІАЛ-701-1-121,ЦДІАЛ-(701-1-121+++701-1-121+++701-1-121),fs,c47457b0-eedb-45df-8136-5dd80aa9dacf,43176459-1897-44d9-877c-8dd5ec7e56f0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811109_007_M9R8-3J9
file,R1 lead-code+desc,ЦДАМЛМ-169-2-1065,ЦДАМЛМ-(169-2-1065 - Смолич Юрій Корнійович - Фотографія молебня у Соборі Олександра Невського в м.Умані з нагоди відправки на російсько-японську війну...+++169-2-1065 - Смолич Юрій Корнійович - Фотографія молебня у Соборі Олександра Невського в м.Умані з нагоди відправки на російсько-японську війну...+++169-2-1069),fs,a05bc48e-5985-4e90-bdf1-d80d0df6bcfd,923ebf5a-2cab-4de9-8206-29761d78b91c,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=119476215
file,R1 lead-code+desc,ЦДАМЛМ-2-1-10,"ЦДАМЛМ-(2-1-10 - Редько Федір Андрійович - Вітальні адреси на телеграми Ленінського району КПУ, Чернівецького держуніверситету та ін. установ...+++2-1-10 - Редько Федір Андрійович - Вітальні адреси на телеграми Ленінського району КПУ, Чернівецького держуніверситету та ін. установ...+++2-2-10)",fs,3fb6a84d-1e84-43e6-9340-d404c3c9ffc7,f365495c-5fdd-42b6-a61b-47664f747914,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=119757691
file,R1 lead-code+desc,ЦДАМЛМ-22-1-33,"ЦДАМЛМ-(22-1-33  - Малишко А.С. - Фото в групі з Гончаром О.Т., Новиченком Л.М., Скабою А.Д., Смоличем Ю.К. та ін. особами на похоронах Сосюри В.М. +++22-1-33  - Малишко А.С. - Фото в групі з Гончаром О.Т., Новиченком Л.М., Скабою А.Д., Смоличем Ю.К. та ін. особами на похоронах Сосюри В.М. +++22-2-33)",fs,87bbe4e3-2cad-4e70-bf85-6979ad1dcfa2,90fe954a-ea45-47fe-b897-2830f15a78d8,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=119475862
file,R1 lead-code+desc,ЦДАМЛМ-268-1-19,"ЦДАМЛМ-(268-1-19 - Ескізи ілюстрацій до ""Кобзаря"" Шевченка Т.Г.+++268-1-19 - Ескізи ілюстрацій до ""Кобзаря"" Шевченка Т.Г.+++268-1-3)",fs,c9606182-5c29-4ad1-92ec-324aedca8dfa,11aa3258-eeb5-4678-a72a-9b5f9b6d7694,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=118266663
