archive,code,fond,inventory,file,title,tags,years
ДАЧгО,1530-2-489,1530,2,489,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1868-1868
ДАЧгО,1530-2-490,1530,2,490,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1869-1869
ДАЧгО,1530-2-491,1530,2,491,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб,1870-1870
ДАЧгО,1530-2-492,1530,2,492,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1871-1871
ДАЧгО,1530-2-493,1530,2,493,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1872-1872
ДАЧгО,1530-2-494,1530,2,494,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1873-1873
ДАЧгО,1530-2-1111,1530,2,1111,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1874-1874
ДАЧгО,1530-2-495,1530,2,495,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1875-1875
ДАЧгО,1530-2-1136,1530,2,1136,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1877-1877
ДАЧгО,1530-2-1143,1530,2,1143,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1878-1878
ДАЧгО,1530-2-1150,1530,2,1150,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1879-1879
ДАЧгО,1530-2-1162,1530,2,1162,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1881-1881
ДАЧгО,1530-2-474,1530,2,474,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1839-1855
ДАЧгО,1530-2-475,1530,2,475,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1861-1867
ДАЧгО,1530-2-476,1530,2,476,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1867-1874
ДАЧгО,1530-2-477,1530,2,477,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1876-1886
ДАЧгО,1530-2-478,1530,2,478,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1886-1898
ДАЧгО,1530-2-479,1530,2,479,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1898-1904
ДАЧгО,1530-2-480,1530,2,480,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1904-1908
ДАЧгО,1530-2-481,1530,2,481,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1908-1913
ДАЧгО,1530-2-482,1530,2,482,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1913-1918
ДАЧгО,1530-2-439,1530,2,439,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1857-1857
ДАЧгО,1530-2-441,1530,2,441,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1866-1866
ДАЧгО,1530-2-471,1530,2,471,"Метрична книга. Церква в ім’я Св. Трійці, с. Гурбинці Прилуцького повіту",метрична книга|розлучення,1907-1907
ДАЧгО,1530-3-18,1530,3,18,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|народження|шлюб|розлучення,1832-1832
ДАЧгО,1530-3-19,1530,3,19,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|народження|шлюб|розлучення,1838-1839
ДАЧгО,1530-3-20,1530,3,20,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|народження|шлюб|розлучення,1847-1855
ДАЧгО,1530-3-21,1530,3,21,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|народження|шлюб|розлучення,1856-1861
ДАЧгО,1530-2-514,1530,2,514,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1863-1863
ДАЧгО,1530-2-515,1530,2,515,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1864-1864
ДАЧгО,1530-2-516,1530,2,516,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1865-1865
ДАЧгО,1530-2-517,1530,2,517,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1866-1866
ДАЧгО,1530-2-518,1530,2,518,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1867-1867
ДАЧгО,1530-2-519,1530,2,519,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1868-1868
ДАЧгО,1530-2-520,1530,2,520,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1869-1869
ДАЧгО,1530-2-521,1530,2,521,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1870-1870
ДАЧгО,1530-2-522,1530,2,522,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1871-1871
ДАЧгО,1530-2-523,1530,2,523,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1872-1872
ДАЧгО,1530-2-524,1530,2,524,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1873-1873
ДАЧгО,1530-2-1115,1530,2,1115,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|народження|шлюб|розлучення,1875-1875
ДАЧгО,1530-2-1149,1530,2,1149,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|народження|шлюб|розлучення,1879-1879
ДАЧгО,1530-1-7688,1530,1,7688,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дащенки Лохвицького повіту Державний архів Чернігівської області",метрична книга|розлучення,1858-1858
ДАЧгО,1530-2-497,1530,2,497,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1842-1849
ДАЧгО,1462-1-7880,1462,1,7880,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1857-1857
ДАЧгО,1530-2-1077,1530,2,1077,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1864-1864
ДАЧгО,1530-2-1079,1530,2,1079,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1865-1865
ДАЧгО,1530-2-1082,1530,2,1082,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1866-1866
ДАЧгО,1530-2-1087,1530,2,1087,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1868-1868
ДАЧгО,1530-2-1089,1530,2,1089,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1869-1869
ДАЧгО,1530-2-1108,1530,2,1108,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1874-1874
ДАЧгО,1530-2-1114,1530,2,1114,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1875-1875
ДАЧгО,1530-2-1142,1530,2,1142,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1878-1878
ДАЧгО,1530-2-1200,1530,2,1200,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1886-1886
ДАЧгО,1530-2-1259,1530,2,1259,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1895-1895
ДАЧгО,1530-2-1313,1530,2,1313,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Дідівці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1903-1903
ДАЧгО,1530-2-529,1530,2,529,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1820-1828
ДАЧгО,1530-2-530,1530,2,530,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1840-1843
ДАЧгО,1530-2-531,1530,2,531,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1844-1848
ДАЧгО,1530-2-532,1530,2,532,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1846-1862
ДАЧгО,1462-1-8081,1462,1,8081,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1857-1857
ДАЧгО,1530-2-533,1530,2,533,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1863-1863
ДАЧгО,1530-2-534,1530,2,534,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1864-1864
ДАЧгО,1530-2-535,1530,2,535,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1865-1865
ДАЧгО,1530-2-536,1530,2,536,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1866-1866
ДАЧгО,1530-2-537,1530,2,537,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1867-1867
ДАЧгО,1530-2-538,1530,2,538,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1868-1868
ДАЧгО,1530-2-539,1530,2,539,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1869-1869
ДАЧгО,1530-2-1112,1530,2,1112,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1874-1874
ДАЧгО,1530-2-1123,1530,2,1123,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1875-1881
ДАЧгО,1530-2-1124,1530,2,1124,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження,1876-1883
ДАЧгО,1530-2-1130,1530,2,1130,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1876-1876
ДАЧгО,1530-2-1152,1530,2,1152,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1880-1880
ДАЧгО,1530-2-1170,1530,2,1170,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1882-1882
ДАЧгО,1530-2-1179,1530,2,1179,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1883-1883
ДАЧгО,1530-2-1193,1530,2,1193,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,"1884-1885,1896-1896"
ДАЧгО,1530-2-1197,1530,2,1197,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження,1885-1900
ДАЧгО,1530-2-1201,1530,2,1201,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1886-1888
ДАЧгО,1530-2-1240,1530,2,1240,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1892-1893
ДАЧгО,1530-2-1250,1530,2,1250,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1893-1894
ДАЧгО,1530-2-1267,1530,2,1267,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1897-1897
ДАЧгО,1530-2-1339,1530,2,1339,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1906-1907
ДАЧгО,1530-2-1346,1530,2,1346,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1906-1907
ДАЧгО,1530-2-1357,1530,2,1357,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження,1908-1918
ДАЧгО,1530-2-1371,1530,2,1371,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1911-1911
ДАЧгО,1530-2-1374,1530,2,1374,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1912-1912
ДАЧгО,1530-2-1379,1530,2,1379,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1913-1913
ДАЧгО,1530-2-1380,1530,2,1380,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1913-1913
ДАЧгО,1530-2-1382,1530,2,1382,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1914-1914
ДАЧгО,1530-2-1387,1530,2,1387,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,"1915-1915,1917-1918"
ДАЧгО,1530-2-1185,1530,2,1185,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1884-1884
ДАЧгО,1530-2-1248,1530,2,1248,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|шлюб,1893-1918
ДАЧгО,1530-2-1262,1530,2,1262,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1896-1896
ДАЧгО,1530-2-1125,1530,2,1125,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|розлучення,1876-1898
ДАЧгО,1530-2-1351,1530,2,1351,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1908-1908
ДАЧгО,1530-2-1359,1530,2,1359,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, с. Дубовий Гай Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1908-1910
ДАЧгО,1530-4-57,1530,4,57,"Метрична книга. Церква в ім’я Стрітення Господнього, с. Жоравські Хутори Пирятинського повіту",метрична книга|народження,1848-1858
ДАЧгО,1530-4-60,1530,4,60,"Метрична книга. Церква в ім’я Стрітення Господнього, с. Жоравські Хутори Пирятинського повіту",метрична книга|народження,1859-1860
ДАЧгО,1530-4-59,1530,4,59,"Метрична книга. Церква в ім’я Стрітення Господнього, с. Жоравські Хутори Пирятинського повіту",метрична книга|шлюб,1848-1867
ДАЧгО,1530-4-58,1530,4,58,"Метрична книга. Церква в ім’я Стрітення Господнього, с. Жоравські Хутори Пирятинського повіту",метрична книга|розлучення,1848-1862
ДАЧгО,1530-4-61,1530,4,61,"Метрична книга. Церква в ім’я Стрітення Господнього, с. Жоравські Хутори Пирятинського повіту",метрична книга|розлучення,1907-1913
ДАЧгО,1530-2-548,1530,2,548,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Заїзд Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1832-1839
ДАЧгО,1530-2-549,1530,2,549,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Заїзд Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1845-1859
ДАЧгО,1530-2-550,1530,2,550,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Заїзд Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1857-1857
ДАЧгО,1530-2-1076,1530,2,1076,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Заїзд Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1863-1863
ДАЧгО,1530-2-1155,1530,2,1155,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Заїзд Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1880-1880
ДАЧгО,1530-2-1160,1530,2,1160,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Заїзд Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1881-1881
ДАЧгО,1530-2-1172,1530,2,1172,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Заїзд Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1882-1882
ДАЧгО,1530-2-1218,1530,2,1218,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Заїзд Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1888-1888
ДАЧгО,1530-2-1358,1530,2,1358,"Метрична книга. Церква в ім’я Архістратига Михаїла, с. Заїзд Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1909-1909
ДАЧгО,1530-2-573,1530,2,573,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, м-ка Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1863-1863
ДАЧгО,1530-2-574,1530,2,574,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, м-ка Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1864-1864
ДАЧгО,1530-2-575,1530,2,575,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, м-ка Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1865-1865
ДАЧгО,1530-2-577,1530,2,577,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, м-ка Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1867-1867
ДАЧгО,1530-2-578,1530,2,578,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, м-ка Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1868-1868
ДАЧгО,1530-2-579,1530,2,579,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, м-ка Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1869-1869
ДАЧгО,1530-2-576,1530,2,576,"Метрична книга. Церква в ім’я Святителя та Чудотворця Миколая, м-ка Іваниця Прилуцького повіту",метрична книга|шлюб|розлучення,1866-1866
ДАЧгО,1530-2-566,1530,2,566,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1863-1863
ДАЧгО,1530-2-567,1530,2,567,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1864-1864
ДАЧгО,1530-2-568,1530,2,568,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1865-1865
ДАЧгО,1530-2-569,1530,2,569,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1866-1866
ДАЧгО,1530-2-570,1530,2,570,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1867-1867
ДАЧгО,1530-2-571,1530,2,571,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1868-1868
ДАЧгО,1530-2-572,1530,2,572,"Метрична книга. Церква в ім’я Св. Великомученика Георгія Побідоносця, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1869-1869
ДАЧгО,1530-2-580,1530,2,580,"Метрична книга. Церква в ім’я Св. Трійці, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1863-1863
ДАЧгО,1530-2-581,1530,2,581,"Метрична книга. Церква в ім’я Св. Трійці, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1864-1864
ДАЧгО,1530-2-582,1530,2,582,"Метрична книга. Церква в ім’я Св. Трійці, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1865-1865
ДАЧгО,1530-2-583,1530,2,583,"Метрична книга. Церква в ім’я Св. Трійці, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1866-1866
ДАЧгО,1530-2-584,1530,2,584,"Метрична книга. Церква в ім’я Св. Трійці, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1867-1867
ДАЧгО,1530-2-585,1530,2,585,"Метрична книга. Церква в ім’я Св. Трійці, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1868-1868
ДАЧгО,1530-2-586,1530,2,586,"Метрична книга. Церква в ім’я Св. Трійці, м-ко Іваниця Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1869-1869
ДАЧгО,1530-2-589,1530,2,589,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1863-1863
ДАЧгО,1530-2-590,1530,2,590,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1864-1864
ДАЧгО,1530-2-591,1530,2,591,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1865-1865
ДАЧгО,1530-2-592,1530,2,592,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1866-1866
ДАЧгО,1530-2-593,1530,2,593,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1867-1867
ДАЧгО,1530-2-594,1530,2,594,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1868-1868
ДАЧгО,1530-2-595,1530,2,595,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|розлучення,1869-1869
ДАЧгО,1530-2-596,1530,2,596,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1870-1870
ДАЧгО,1530-2-597,1530,2,597,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1871-1871
ДАЧгО,1530-2-598,1530,2,598,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1872-1872
ДАЧгО,1530-2-599,1530,2,599,"Метрична книга. Церква в ім’я Благовіщення Богородиці, с. Іванківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1873-1873
ДАЧгО,1530-2-600,1530,2,600,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Івківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1804-1821
ДАЧгО,1530-2-601,1530,2,601,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Івківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1822-1834
ДАЧгО,1530-2-602,1530,2,602,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Івківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1835-1845
ДАЧгО,1530-2-603,1530,2,603,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Івківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1845-1857
ДАЧгО,1530-2-1097,1530,2,1097,"Метрична книга. Церква в ім’я Св. Великомучениці Параскеви, с. Івківці Прилуцького повіту",метрична книга|народження|шлюб|розлучення,1872-1872
