1	1	Кам'янецький повітовий суд, м. Кам'янець-Подільський	2
2	2	Проскурівський повітовий суд, м. Проскурів Проскурівського повіту Подільської губернії	0
2	3	Проскурівський повітовий суд, м. Проскурів Проскурівського повіту Подільської губернії	0
2	1	Проскурівський повітовий суд, м. Проскурів Проскурівського повіту Подільської губернії	0
3	1	Ушицький повітовий суд, м. Нова Ушиця Ушицького повіту Подільської губернії	0
3	2	Ушицький повітовий суд, м. Нова Ушиця Ушицького повіту Подільської губернії	0
3	3	Ушицький повітовий суд, м. Нова Ушиця Ушицького повіту Подільської губернії	0
4	2	Летичівський повітовий суд, м. Летичів Летичівського повіту Подільської губернії	0
4	3	Летичівський повітовий суд, м. Летичів Летичівського повіту Подільської губернії	0
4	4	Летичівський повітовий суд, м. Летичів Летичівського повіту Подільської губернії	0
4	1	Летичівський повітовий суд, м. Летичів Летичівського повіту Подільської губернії	0
5	1	Мировий суддя 1-ї дільниці Кам'янецького судово-мирового округу, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	1226
6	1	Мировий суддя 2-ї дільниці Кам'янецького судово-мирового округу, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	1136
7	1	Мировий суддя 3-ї дільниці Кам'янецького судово-мирового округу, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	705
7	2		1
8	1	Мировий суддя 4-ї дільниці Кам'янецького судово-мирового округу, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	0
9	1	Мировий суддя 5-ї дільниці Кам'янецького судово-мирового округу, м-ко Маків Кам'янецького повіту Подільської губернії	0
10	1	Мировий суддя 6-ї дільниці Кам'янецького судово-мирового округу, м-ко Городок Кам'янецького повіту Подільської губернії	0
13	1	Мировий суддя 6-ї дільниці Кам'янецького судово-мирового округу, м-ко Городок Кам'янецького повіту Подільської губернії	0
17	1	Метричні книги католицьких костелів Подільської та Волинської губерній	624
17	2	Костьоли Подільської та Волинської губерній	126
18	1	Церкви Подільської та Волинської губерній (колекція)	2045
18	2	Церкви Подільської та Волинської губерній (колекція)	1124
18	312		1
18	609		1
18	689		1
18	664		1
18	417		1
20	1	Канцелярия, уголовные и гражданские дела.	0
21	2	Опис 2 - Канцелярия, Уголовные и гражданские дела	0
21	1	Опис 1 - Канцелярия, Уголовные и гражданские дела	0
25	1	Подільський губернський совісний суд,м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	0
27	1	Ушицький міський магістрат, м. Нова Ушиця Ушицького повіту Подільської губернії	0
28	1	Летичівський міський магістрат, м. Летичів Летичівського повіту Подільської губернії	489
29	1	Проскурівський міський магістрат, м. Проскурів Проскурівського повіту Подільської губернії	296
30	1	Опис 1	0
31	1	Летичівський повітовий стряпчий, м. Летичів Летичівського повіту Подільської губернії	0
33	1	Подільська губернська шляхова та будівельна комісія, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	0
34	1	Подільське губернське церковно-будівельне присутствіє, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	0
35	1	Подільський губернський лісоохоронний комітет,м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	1
36	1	Кам'янець-Подільське поховальне єврейське товариство, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	64
37	1	Мировий посередник 2-ї дільниці Кам'янецького мирового округу, м-ко Лянцкорунь Кам'янецького повіту Подільської губернії	5
38	1	2-ге Кам'янецьке повітове в чиншових справах присутствіє, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	0
39	1	Подільське губернське попечительство дитячих притулків, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	0
40	1	Ушицька поштова контора, м. Нова Ушиця Ушицького повіту Подільської губернії	0
41	1	Опис 1	0
44	1	Летичівський сирітський суд, м. Летичів Летичівського повіту Подільської губернії	0
45	1	Новоушицький сирітський суд, м. Нова Ушиця Ушицького повіту Подільської губернії	0
46	1	Подільська губернська землевпорядна комісія,м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	4
47	1	Кам'янець-Подільське відділення Державного банку, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	0
47	2	Кам'янець-Подільське відділення Державного банку, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	0
48	1	Проскурівський повітовий стряпчий, м. Проскурів Проскурівського повіту Подільської губернії	0
50	1	Мировий суддя 1-ї дільниці Ново-Ушицького судово-мирового округу, м. Нова Ушиця Ушицького повіту Подільської губернії	0
52	1	Проскурівська міська управа, м. Проскурів Проскурівського повіту Подільської губернії	78
54	1	Проскурівська міська дума, м. Проскурів Проскурівського повіту Подільської губернії	66
55	1	Летичівська чоловіча гімназія, м. Летичів Летичівського повіту Подільської губернії	0
56	1	Старокостянтинівське чоловіче вище початкове училище, м. Старокостянтинів Старокостянтинівського повіту Волинської губернії	3
57	1	Проскурівське Олексіївське реальне училище, м. Проскурів Проскурівського повіту Подільської губернії	37
58	1	Ушицьке лісництво, м. Нова Ушиця Ушицького повіту Подільської губернії	0
58	2		0
59	1	Подільське губернське відділення Московського комітету з надання благодійної допомоги родинам осіб, призваних на війну, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	0
60	1	Подільський губернський прокурор, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	18
60	2	Подільський губернський прокурор, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	20
